"","rhessys_version","tec_file","world_file","world_hdr_prefix","flow_file","start_date","end_date","output_folder","output_filename","command_options","par_dated_id","dated_id","par_id","...defs.shallow_NT.def.pore_size_index","...defs.shallow_NT.def.psi_air_entry","...defs.shallow_NT.def.group_id","...defs.veg_liveoak.def.epc.leaf_cn","...defs.veg_liveoak.def.epc.branch_turnover","...defs.veg_liveoak.def.epc.gl_smax","...defs.veg_liveoak.def.epc.flnr_age_mult","...defs.veg_liveoak.def.epc.litter_moist_coef","...defs.veg_liveoak.def.epc.psi_close","...defs.veg_liveoak.def.mrc.q10","...defs.veg_liveoak.def.epc.vpd_close","...defs.veg_liveoak.def.epc.leaf_turnover","...defs.veg_liveoak.def.epc.froot_turnover","...defs.veg_liveoak.def.epc.storage_transfer_prop","...defs.veg_liveoak.def.epc.height_to_stem_coef","...defs.veg_liveoak.def.epc.waring_pa","...defs.veg_liveoak.def.epc.root_distrib_parm","...defs.veg_liveoak.def.epc.proj_sla","...defs.veg_liveoak.def.epc.alloc_stemc_leafc","...defs.veg_liveoak.def.epc.ext_coef","...defs.veg_liveoak.def.specific_rain_capacity","...defs.veg_liveoak.def.epc.flnr_sunlit","...defs.veg_liveoak.def.epc.flnr_shade","...defs.veg_liveoak.def.epc.netpabs_sunlit","...defs.veg_liveoak.def.epc.netpabs_shade","...defs.veg_liveoak.def.epc.netpabs_age_mult","...defs.veg_liveoak.def.epc.cpool_mort_fract","...defs.veg_liveoak.def.epc.min_percent_leafg","...defs.veg_liveoak.def.epc.livewood_turnover","...defs.veg_liveoak.def.epc.waring_pb","...defs.veg_liveoak.def.epc.max_storage_percent","...defs.veg_liveoak.def.epc.min_leaf_carbon","...defs.veg_liveoak.def.epc.resprout_leaf_carbon","...defs.veg_liveoak.def.epc.alloc_frootc_leafc","...defs.veg_liveoak.def.epc.frootc_crootc","...defs.veg_liveoak.def.epc.alloc_prop_day_growth","...defs.veg_liveoak.def.epc.day_leafon","...defs.veg_liveoak.def.epc.day_leafoff","...defs.veg_liveoak.def.epc.ndays_expand","...defs.veg_liveoak.def.epc.ndays_litfall","...defs.veg_liveoak.def.group_id","def_id","...defs.stdbasin.def.group_id","...defs.stdhillslope.def.group_id","...defs.stdzone.def.group_id","...defs.lu_undev.def.group_id","all_id","hdr_id","run","code"
"11","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","evergreen","-b -g -c -climrepeat -vmort_off",50,0,50,0.566490613203496,2.52381823478267,50,58.7444145460613,0.0183418668098748,0.00284676604501903,1.02159873256786,0.000241473514915444,-3.99908266402781,1.89891689298674,5556.65898122825,0.108305539516732,0.53018434405094,0.554679800604936,0.439381632488221,0.364742353069596,5.38376066484489,18.2694398153108,1.56390401704703,0.651934566178557,0.000135428180964035,0.27068631427642,0.34954870984382,0.271116896534106,0.117517350544222,1.42023776631244,0.0938008783604018,0.00708263858268037,0.0997439212165773,0.927914302621502,0.238348159985617,0.0114785619219299,0.00609066356089897,1.04040287469048,0.821428653574549,0.619901298310142,258.868679043604,109.704898796976,51.4551155101508,48.7901926366612,50,50,0,0,0,0,50,50,50,"quag"
"12","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","evergreen","-b -g -c -climrepeat -vmort_off",52,0,52,0.588213993515819,1.79781179141253,52,56.8943983013742,0.0185854323823005,0.00285729929730296,1.33991842888738,0.000293864727113163,-4.84495271556079,2.21962715424597,3879.75493306294,0.222080144099891,0.480383784254082,0.560699144157115,0.628449081094004,0.269587053968571,7.18442658660933,19.6674991974141,1.65521261731628,0.680503594888316,0.000142150284528825,0.186081374450587,0.290939700596593,0.133555363084655,0.114492070302367,1.88829385296674,0.0419436850456987,0.00707241850718856,0.047480059415102,0.941491010668688,0.304822694091126,0.00816541909170337,0.00690060726483352,1.02533921365393,1.45714740634966,0.531468969534617,264.192436215002,109.276045560837,53.5142556047067,59.4093928369693,52,52,0,0,0,0,52,52,52,"quag"
"13","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","evergreen","-b -g -c -climrepeat -vmort_off",58,0,58,0.500471261143684,1.78300107210875,58,52.190876819659,0.0228516308553517,0.00285136607989669,1.03227310137893,0.000335816147592966,-6.22036812733859,2.15733166432474,3079.63600079529,0.140829994110391,0.488643532351125,0.490090514849871,0.546257744194008,0.277111331727356,6.8283868272556,18.7753359212074,1.54412594304886,0.713614671139605,0.000156048804403597,0.342683675901964,0.369242105138558,0.164353980556596,0.260486901644617,1.30860984098027,0.0778250558027066,0.00272716224752367,0.0732535594515503,0.818997420696542,0.394651333242655,0.0123109011173807,0.00911489457008429,1.18684670632007,0.818052621921524,0.647332752994262,256.788639229257,115.738680966198,50.4007391911,43.8229360361584,58,58,0,0,0,0,58,58,58,"quag"
"14","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","evergreen","-b -g -c -climrepeat -vmort_off",66,0,66,0.672483181208372,2.15273392478004,66,34.0443893088959,0.0287374865785241,0.00297055781334639,1.85563031854178,0.000465305418041651,-7.84611764224246,2.11506694133859,5442.78085366823,0.220259497640654,0.373761078412645,0.524470395252574,0.385483543388546,0.329548762822524,5.34178239002358,23.0862375621218,1.40329343867488,0.66705018055992,0.000159447787302011,0.521961538603529,0.282109405175596,0.317606331502087,0.19635416008532,1.12213054333022,0.0810236601863289,0.00404578480310738,0.0221913467720151,0.816715852089692,0.253599261585623,0.00400468369973823,0.00970363925676793,1.14097821459174,1.10907707639365,0.538206878639758,270.60493736784,112.862623997033,55.5860769208521,54.0823667147197,66,66,0,0,0,0,66,66,66,"quag"
"15","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","evergreen","-b -g -c -climrepeat -vmort_off",69,0,69,0.534821396833286,0.905837600883097,69,53.6452829134651,0.0234844812192023,0.00297533911891282,1.90625994324079,0.00038686850186286,-7.34511031536385,2.05680296840146,3149.71183626913,0.128035524021834,0.230120185215492,0.393335697865114,0.286638146848418,0.309272798607126,6.80697452218737,24.0666507172864,1.49206389202736,0.705851125232526,0.000174180296047882,0.208954275177792,0.107356360381306,0.25979769661231,0.140691318828613,1.96611615141016,0.069913629238843,0.00283404037123546,0.0640930635854602,0.922983825253323,0.34096404328011,0.00549975848665461,0.00870735653908923,1.13974649320822,0.604395540967584,0.493306810557842,267.342622344848,108.388905927539,49.5815196242183,53.6224802350625,69,69,0,0,0,0,69,69,69,"quag"
"16","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","evergreen","-b -g -c -climrepeat -vmort_off",70,0,70,0.540468531940132,1.79398235281929,70,57.0024909665808,0.012356133999303,0.00281031269401312,1.51529708086653,0.000433906552891014,-5.96316554769874,2.06788565309253,5635.94077122398,0.148756256047636,0.220145830290858,0.515547258232255,0.567008038167842,0.265656888042577,7.4207005352946,20.9277408556081,1.68972251745872,0.667004627331509,0.000135715202804247,0.211105962951668,0.110860411124444,0.135173794385744,0.257949647377245,1.03762482754048,0.00684500747278798,0.00376102544274181,0.0348877041973174,0.579779600887559,0.300287937093526,0.00553492687243968,0.00583588071051054,0.980031805266626,1.48476839943579,0.501860145069659,261.763140934985,113.368981573731,55.9156744899228,58.6939969123341,70,70,0,0,0,0,70,70,70,"quag"
"17","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","evergreen","-b -g -c -climrepeat -vmort_off",80,0,80,0.512549997679889,2.31402757812291,80,39.6865857425146,0.0302322193849832,0.00282455060601234,1.36094382197503,0.000172849632499972,-4.48972619650885,2.09354811562225,4370.66740603186,0.188894091639668,0.207879134907853,0.567753608424682,0.714074902934954,0.361898558256216,5.27694251213688,20.2889247266576,1.713129126071,0.725509265266801,0.000122874385154527,0.465503421667963,0.140381708358228,0.134500036540208,0.314807313075289,1.13792151327804,0.0391920908158645,0.00553239944577217,0.0861969390884042,0.834587611292955,0.200140437716618,0.00673754142881371,0.00911076069343835,0.809184395601042,1.1117072359419,0.645729532754049,276.809897534084,112.621114112437,56.142864016816,42.1480472548865,80,80,0,0,0,0,80,80,80,"quag"
"18","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","evergreen","-b -g -c -climrepeat -vmort_off",81,0,81,0.538719486957416,1.43178989483044,81,54.1639706608839,0.0119970935788006,0.00308757018744946,1.38483011615998,0.000155314304816886,-4.14610669808462,2.44649938796647,5488.91870547086,0.139864308107644,0.547759158746339,0.415770629080944,0.361650319420733,0.333115121489391,7.16064502776135,14.7185244953725,1.30170331238769,0.682452448906843,0.000148167985279521,0.459931945052929,0.130730248977477,0.29690746556269,0.104358903411776,1.42218377069104,0.0373237418766366,0.00711735200276598,0.0847513592243195,0.704855009086896,0.259491892112419,0.00856271574245766,0.00952287783380598,0.863360059582628,1.40633089082991,0.511822466445155,265.823699917644,115.385721519589,59.9326821696013,35.6594920484349,81,81,0,0,0,0,81,81,81,"quag"
"19","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","evergreen","-b -g -c -climrepeat -vmort_off",86,0,86,0.554879904910922,2.27665838800371,86,44.5586711824872,0.0324820244386792,0.00307337462298572,1.87535994995851,0.000286244754510466,-7.93728224560618,2.01251662692521,2678.79381407984,0.197036104369909,0.27300617051078,0.547534288053867,0.440248790662736,0.326205617780797,5.59093471383676,20.444995851256,1.44412010007072,0.702747780628072,0.000106356104728102,0.437755858334713,0.350616775934771,0.316874935260508,0.331207835581154,1.14094185007038,0.0235488628498279,0.00595592674659565,0.067639280911535,0.851068333315197,0.298696702113375,0.0063069824930653,0.00749950792174786,0.998438038509339,0.742059879148845,0.464289737863,264.498603359098,111.275622252375,50.2002330981195,46.9512864178978,86,86,0,0,0,0,86,86,86,"quag"
"20","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","evergreen","-b -g -c -climrepeat -vmort_off",87,0,87,0.515526031330228,1.5337877734378,87,50.22192030726,0.0249868265036494,0.00292553216211498,1.92799765519216,0.000422690679437364,-4.2793794167228,2.38055196502246,2865.98205384798,0.284333854634315,0.232776791416109,0.44243228932377,0.528083504643291,0.349472427605651,5.70068004890345,24.859578514006,1.34027322249021,0.682889953168749,0.000115098307912052,0.399550923749804,0.326668977224897,0.17335278314515,0.225711133051664,1.76927340023918,0.0963985140370205,0.00373982128687203,0.0211925490573049,0.867686268873513,0.349095467897132,0.00435131326935254,0.00578333628480323,0.950921242868062,1.46251106539811,0.647521106523927,260.00661184662,110.276098176837,56.520774403587,47.3640330531634,87,87,0,0,0,0,87,87,87,"quag"
"21","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","evergreen","-b -g -c -climrepeat -vmort_off",94,0,94,0.609147897548974,1.56433563720435,94,44.8258098787628,0.0274087507985532,0.0028917510663718,1.83741273955326,0.000252371329375659,-3.29345793742687,1.80438722041436,3737.9378116224,0.177139863139018,0.310089363262523,0.555880293936934,0.430265007307753,0.278567706849426,6.08912378258538,15.8902405067347,1.35925910966471,0.724855478495511,0.000127972030376259,0.508866141407751,0.367215746811591,0.129061181923375,0.187555414880626,1.33636372583592,0.0869672219486674,0.00526603204850108,0.0488019739463925,0.596048062318005,0.222779606143013,0.00624273103651591,0.00930823321104981,1.09816748228157,1.12504253003583,0.481707880038302,276.047756001819,112.055122535676,53.3756616152823,49.0210067178123,94,94,0,0,0,0,94,94,94,"quag"
"22","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","evergreen","-b -g -c -climrepeat -vmort_off",100,0,100,0.609221229283139,1.46478243319318,100,62.1745666912757,0.0237083858251572,0.00288301129207015,1.89541539811715,0.00048687216442416,-7.94762060791254,2.12920510512777,3559.18695083819,0.233648491324857,0.355338283779565,0.404699610471725,0.660895786830224,0.313047726592049,6.65797422407195,24.4751416321378,1.47371488246135,0.724541124741523,0.000132586779448448,0.393577955499291,0.136227509452822,0.161478179053403,0.304732367303222,1.58342175338464,0.0348898278509732,0.00371500159567222,0.0750906034000218,0.865081238222774,0.274958821665496,0.00359093367276713,0.00822801250615157,1.05678660685429,1.20987187003903,0.568998451575171,262.457550040679,103.964014936239,53.540372072719,57.2084560641088,100,100,0,0,0,0,100,100,100,"quag"
"23","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","evergreen","-b -g -c -climrepeat -vmort_off",104,0,104,0.60043934956193,2.7566172253713,104,44.1864159400575,0.028817637482658,0.00302959678910673,1.2789522962959,0.000471428638019715,-4.15556210651994,2.12137430000585,4569.90713188425,0.130922805331647,0.315770340617746,0.48279945339309,0.55563023511786,0.347997605036944,6.00763414113317,18.5739600642119,1.74677599915303,0.739166437005927,0.000141796273105417,0.313914048285224,0.136149169176142,0.130492421247531,0.353635632595979,1.98390287272865,0.0587815383594716,0.005001227570232,0.0994222620129585,0.623751172528137,0.30646566352807,0.00810662642607465,0.00618216687696986,1.13650975680677,0.963692450922215,0.632731781862676,261.876681288006,112.319660421461,57.3981923712417,36.1329431366175,104,104,0,0,0,0,104,104,104,"quag"
